gene,chr,strand,TSS_coord,y,H2A.Z_TSS_bin02,H2A.Z_TSS_bin03,H2A.Z_TSS_bin05,H2A.Z_TSS_bin07,H2A.Z_TSS_bin08,H2A.Z_TSS_bin11,H2A.Z_TSS_bin20,H2A.Zac_TSS_bin03,H2A.Zac_TSS_bin04,H2A.Zac_TSS_bin10,H2A.Zac_TSS_bin11,H2A.Zac_TSS_bin15,H2A.Zac_TSS_bin19,H2B.Z_TSS_bin07,H2B.Z_TSS_bin12,H2B.Z_TSS_bin13,H3K18ac_TSS_bin11,H3K18ac_TSS_bin18,H3K18me_TSS_bin03,H3K18me_TSS_bin10,H3K18me_TSS_bin11,H3K18me_TSS_bin13,H3K18me_TSS_bin16,H3K18me_TSS_bin18,H3K27ac_TSS_bin01,H3K27ac_TSS_bin02,H3K27ac_TSS_bin05,H3K27ac_TSS_bin06,H3K27ac_TSS_bin08,H3K27ac_TSS_bin11,H3K27ac_TSS_bin19,H3K27me_TSS_bin03,H3K27me_TSS_bin06,H3K27me_TSS_bin16,H3K4me1_TSS_bin08,H3K4me1_TSS_bin16,H3K4me3_TSS_bin01,H3K4me_TSS_bin16,H3R17me2_TSS_bin01,H3R17me2_TSS_bin02,H3R17me2_TSS_bin03,H3R17me2_TSS_bin04,H3R17me2_TSS_bin10,H3R17me2_TSS_bin14,H3_TSS_bin20,MNase_TSS_bin07,MNase_TSS_bin09,MNase_TSS_bin16,MNase_TSS_bin18,MNase_TSS_bin20
NEG_NEAR_Pf3D7_12_v3_119401_119823,Pf3D7_12_v3,-,119823,0,0.0,0.0,1.2808000517,0.0,0.0,0.0,17.727990115,1.556311575,1.2102234349999998,1.225079913,3.3654881390000004,10.374658061,11.3304682925,0.35633,0.0,0.0,0.0,4.634569942813999,0.4762749815,0.473885011415,0.0,0.14629500629,0.0,0.8710950199949999,0.0453449726499999,0.27560009628,0.0,0.0,0.0,0.0,7.554724893379,0.70369500321,0.0134599995099999,0.3299449713,4.8625297794,0.0005150007999999,0.0,1.0980999995699998,8.056783355,6.984820163,8.35985677,7.404156596000002,2.7148616600000004,0.57193666425,0.0028850076299999,4.392092541335191,5.169846852361627,0.0,3.8235170409617343,0.8301732291354369
NEG_NEAR_Pf3D7_11_v3_198852_199943,Pf3D7_11_v3,-,199943,0,0.0,0.0,0.0,0.0,0.0,0.0,10.9698550406,0.1532416246,0.0,0.240118277,0.0,0.0,9.779034839918,5.944470000000001,10.30364,3.80455,26.88716526123,34.163499953,0.976644965942,0.7137000038999999,0.5106099787020001,0.2839849963649999,1.114279982265,1.94967000536,0.5912349919,0.0914299809999999,3.0489000374,4.219649963999999,5.7727750211,18.78852493687,15.669080202999996,1.191874932503,0.8647199563000001,0.9100650178999998,1.25834515412,0.0,4.38264493573,6.194719968599999,0.0,0.0,0.0,0.0,1.4393299870000005,3.648163337,0.0127199865,5.214826645441467,5.406118431905592,5.617740146325104,6.3284733235081205,3.6752314021615486
NEG_NEAR_Pf3D7_14_v3_2221013_2220386,Pf3D7_14_v3,-,2220386,0,11.259500092,8.922545042000001,1.825115011706,0.6960299537000002,0.0,0.0,0.0,15.7663499773,14.43580331744,0.0,0.0,0.0,0.0,0.5560700000000001,0.0,0.0,0.0,0.467079977,0.0,0.7389950081700001,1.83653998532,1.6987150255049996,0.2113800040799999,0.1085499985999999,19.392600056000003,13.963435089,6.621269978400002,11.540465066499998,7.513655147230001,0.0,8.171535078,0.0089350009,0.0,0.7948000092,5.7815500205850014,9.6477246094,9.5485049811,5.79882997621,2.1071999330000004,1.861133267,0.9293300325,1.724016595,6.231908416,8.69337494,0.0,4.598607620762516,5.419105846845183,4.957811086456261,4.569996663090067,4.711064004320214
NEG_FAR_Pf3D7_09_v3_1244913,Pf3D7_09_v3,-,1244913,0,1.490370023,2.1641947885,5.960979888464999,12.241505067,12.750659843,10.780994898,0.0,1.277798374,3.994415117,5.1599351013,8.700333327300001,0.0,0.0,4.59091,0.2601,2.20129,0.0,0.0,3.1449298328000004,0.3532699958,0.5204750057,0.19359999711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1991198414,2.2881250150000003,0.0,0.0064699910799999,0.0,0.0,0.0,3.3217684269999994,4.605304984,3.35453845,3.891110014,1.98795999,0.0,0.0,0.9731866123490924,3.840990013664735,0.0,0.0,0.0
NEG_FAR_Pf3D7_01_v3_186623,Pf3D7_01_v3,-,186623,0,21.742890099000007,17.040805019,21.87331011100001,12.906965037,12.9703550568,16.067414852500004,16.740994887,11.274206448599998,11.4029001257,9.5078967487,16.463649957999998,6.6400049266000005,22.706286665,4.401340000000001,6.104580000000001,6.574290000000001,12.571130000699998,30.91334052400001,0.0,0.0,0.0,0.0,0.0,0.0,10.599459952999998,9.666419924,16.215730188,12.091225101999996,8.3349999789,6.668775126049001,21.352755064000004,0.0,0.0171050023,2.0000339999999e-05,0.0,0.0,6.444524959600001,0.0,0.5131733295600001,1.791821609,0.6203949946,0.024883352454,0.0,0.0,0.0,5.521473175864262,0.246346832366391,4.094900186506041,4.263985011612246,0.0
NEG_NEAR_Pf3D7_13_v3_910722_910170,Pf3D7_13_v3,-,910170,0,7.130229972862001,10.6606198869,15.905040202483002,13.602764922734,14.0938750212,7.926239968,0.0,14.283893287800002,17.95686648841,5.577598203800001,2.28131325276,1.53365834042,0.0108033409999999,8.74787,4.523790000000001,0.4704399999999999,5.03950502356,1.824014969936,0.0,1.6271400060500003,0.01225000268,0.0,4.528290017000001,3.6606500109,15.754964875,15.631755132320004,29.236765125,21.57297000900001,20.781750206,7.0396299586,3.3218448668800007,0.00102000002,0.0235799849999999,1.3696900279099995,0.0,0.0,0.0,5.092669971,0.21137501742,0.6311816731,1.2750183496,1.1737016742,0.32022668924,0.35907503413,2.095900030751,5.079983878215312,2.9989887137500943,4.797531756282533,0.1515290421060342,4.051866435409711
NEG_NEAR_Pf3D7_12_v3_746001_745616,Pf3D7_12_v3,+,745616,0,29.652010032000003,40.017749715,34.77069994499999,30.793554878,30.83570005,15.24929502,0.0,34.56497658200001,28.684414830999994,19.15537177699,25.65499684025,7.911206607000001,0.0,8.08074,4.21299,2.4718400000000003,22.123880099,0.0,0.0,0.0,0.0137050005999999,0.036769997,3.41206503502,1.8774099864,9.8434850351,13.2778350844,12.630180145000002,9.924140048999998,13.613230291000002,15.198815092000002,0.0551600321999999,0.0,0.0,0.43470500112,0.0,1.080614897681,0.1651249994999999,4.12074996131,3.1666756e-05,0.44802335265,0.7410700087000001,0.112055026045,3.3807333889999995,2.578493294,0.0,0.6774434377204284,1.6010266820643213,5.492475770138351,5.2105619151371805,4.6648282550666185
NEG_FAR_Pf3D7_09_v3_1386511,Pf3D7_09_v3,+,1386511,0,0.0061800011999999,0.0,0.0003149968999999,0.0842450146,0.2982200911,0.6946198604999999,0.0,0.0,0.0,3.4799183408299994,1.7660283584200005,0.0,0.0,0.0099399999999999,5.080080000000001,6.243099999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03501500471,0.0,0.0,0.0,0.2443799948999999,0.0,1.4634616454000002,0.6043166878899999,0.18628002276,0.369856692833,1.6066366915000003,0.7725999793999999,0.0,2.031364193027628,4.866816371581949,0.5718327053955015,0.2430758256281514,0.0
NEG_NEAR_Pf3D7_14_v3_151469_152106,Pf3D7_14_v3,+,152106,0,15.792199902999998,14.637530111,5.196150105399999,7.797830044999999,6.782514847056,3.209139728313,17.481149913,22.1499266693,7.916136592739999,19.74978494085,25.506045074440003,40.222971549,25.2280047856,11.095360000000005,0.2266699999999999,5.1002,20.5326948305,13.912445002999997,0.0,1.07308998944,0.35706497224,0.0,0.0,0.0,8.824825082304999,9.0608849564,4.584505071600001,3.9622400424,15.035810035,16.720440012999997,17.196659988999997,0.0,0.0001600003399999,0.0,8.930424998470002,0.0,3.250930115580001,0.0025700013319999,0.27617835824,1.4324282952000005,0.59013500943,0.17559001948,2.6482884012000003,1.1151416340000002,0.0,3.556467634302689,4.898753542857418,1.301943492116442,2.413078257835588,0.0
NEG_NEAR_Pf3D7_13_v3_2610323_2609850,Pf3D7_13_v3,-,2609850,0,14.398715034,13.118795060999998,3.70357500416,0.2248750218,0.0,0.0,0.357465006,24.757911577580003,19.006241613200004,0.59688669421,0.0,0.0,6.227075093513,2.46137,0.0,0.0,0.0,2.94103489,0.0051400028199999,0.0400100045499999,0.26490499853,0.52881998784,0.95265500818,0.516020007109,7.617410128499999,11.219290060999995,4.6909800328,5.8943450754,0.5575750536,0.3907599956799999,7.321169997139999,0.483874954549,0.395889991416,0.5152550261000001,3.630290018911001,3.32196483548,1.87592002591,3.2840099036999995,0.1594649958399999,0.0,0.0,0.4160683008399999,0.980986675,5.130375025000001,0.43684497142,0.3297920084819825,5.272462612272217,5.091494509522027,5.617229482825885,5.6456610181878
NEG_FAR_Pf3D7_09_v3_1104832,Pf3D7_09_v3,+,1104832,0,24.43618487,31.835385265000003,26.922619595,29.315679905000003,28.888734645000003,13.359845078,16.999684975,9.637451594,6.103648323800001,1.074431643833,1.6502883301700002,1.5279017172999998,2.3236482900200004,19.36949,5.8261400000000005,9.93112,0.92311498604,0.0289550083,0.0,0.179100003665,0.0356950056439999,0.1371099875999999,0.0,0.0,0.641824996621,3.1567298941,2.503385007668,0.7566499808500001,0.4087750308369999,1.704575107901,0.700354973642,0.0002000009999999,0.0,0.00064500035,0.0,0.0,0.86250005821,0.0,0.0261200031769999,0.07845834649,0.00069666624,0.0,0.0048549988614,0.0,0.0308049957099999,1.2942283327633797,2.0256640842390503,1.775866822823884,0.0,0.1224212226505623
NEG_NEAR_Pf3D7_13_v3_2854039_2853661,Pf3D7_13_v3,+,2853661,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.92452,4.44419,0.0,0.0,0.0292699983999999,0.0,0.0,0.0,0.0,0.0128450024199999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08738999221,4.56637494116,1.84128496573,0.1782149850999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.258774916240001,5.308236660649921,3.49496718693731,5.154871990289939,3.446716387119231,4.170160944917937
NEG_NEAR_Pf3D7_12_v3_974249_974921,Pf3D7_12_v3,+,974921,0,23.335844881000003,13.12916489,42.302490028,30.99515430537,12.954609776000002,0.0,29.00048527400001,9.98558496542,29.4629966901,46.223320848300006,14.3126465,63.95226889881,82.48150019,24.17474,0.0,0.0,19.2587150288,52.80764529499999,0.0881599983599999,36.509765145,20.490664602999995,35.78864009,50.33128986,4.534849716,9.0166401358,8.815794959100002,45.61626973499999,58.967704935,61.08726991099999,13.273944856999998,30.541679853,0.0553599999,0.0,10.2480599764,0.0,23.82385454778,2.0906450003999995,34.747439882,0.0,0.0,0.0006099998999999,1.2879116707099998,34.1436682,19.18246016,0.0,25.230020264714845,22.373396253517235,24.30952860479865,10.210371623975137,18.703920167009045
NEG_NEAR_Pf3D7_12_v3_898486_897893,Pf3D7_12_v3,+,897893,0,0.0,0.0,0.0,0.0,0.0,8.3065498398,11.2619149379,0.0,0.0,0.0,0.0,7.62264473687,3.3576565368,0.0,0.81916,0.0,8.81771978631,6.70582987486,6.876354921599999,2.42966994985,2.9241549795199995,0.6244049964400001,0.05281000666,0.0,0.0,0.0,0.0,0.0,2.0512148624,7.238769995,2.1619599836,1.4438500400599994,0.91576496976,0.0,5.636884977400001,0.0,0.0,0.0,5.318211764,5.912764975999998,6.471639998000001,5.055581765,0.33786332964,3.089053343,0.0,4.595364217456665,4.447064776940285,3.812461866289457,1.994941463988752,0.306756944152356
NEG_FAR_Pf3D7_11_v3_832714,Pf3D7_11_v3,-,832714,0,0.0,0.0,0.0,0.0,0.0,0.0,6.475159896799998,0.0,0.0,0.0,0.0,0.0,2.35485494141,4e-05,0.0729699999999999,0.0316699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2938970915746977
NEG_NEAR_Pf3D7_12_v3_403349_404586,Pf3D7_12_v3,+,404586,0,4.445255098500001,6.21115002283,2.5615647946,1.0472196355000003,4.3502400122000005,10.2285899842,5.849359937321999,0.0,0.0,4.932213364213001,10.939006630000002,5.11793169961,5.207351706,3.14933,3.72047,5.11648,21.117954751913,22.129600054,0.6248749882754001,0.48938501384,0.3342649815399999,0.7308899854800001,0.4448799969799999,0.0,16.8899950602,16.626440014,20.394859971,21.642804822,19.32957485801,14.057154864599998,11.58433513876,0.8012399594000001,0.972839983837,0.0362500078935999,1.1759549861,0.0,5.236230055519001,0.0,5.130210113,6.534691603,5.933208415999999,5.373704979,2.671040012,0.11700000646,0.0,5.124936067862762,4.012835182009959,0.3999875370502757,4.031853946926812,1.9513004373798364
NEG_FAR_Pf3D7_11_v3_101075,Pf3D7_11_v3,-,101075,0,0.0059449991399999,0.0,0.0,0.0,0.0,0.0,0.0,0.0075066677199999,0.0,0.0,0.0,0.0,0.0,0.02691,0.0,0.0,0.0,0.0,0.06657,0.0,0.0,0.0,0.0,0.0297999999999999,0.0,0.0,0.0,0.0,0.0,0.00805,0.0,0.0,0.6773400302300001,0.0,0.0,0.0,0.0,0.0,0.28213500568,0.0895183359139999,0.0,0.0,0.02906000132,0.0,0.0,4.946397067162912,5.17220694583099,0.0,3.2935587425021744,4.224732930753373
NEG_FAR_Pf3D7_11_v3_314488,Pf3D7_11_v3,+,314488,0,10.324994961,8.63845990814,6.887579969000001,7.472160044499999,6.996009876999999,7.64183972974,9.8321498016,8.6439599444,1.52469833427,3.7265899989200006,8.474988311819999,35.826161534650005,14.807319887000004,0.0235999999999999,0.0,0.10812,12.8024949553,16.363284922000002,0.11556001189,0.0328799986359999,0.1287849837329999,0.0261650024569999,0.0,0.0,7.2242849635,6.0923299208840005,6.483720054899999,7.923695012,4.943009989800001,8.0872249077,4.309769987139999,0.0124900051,0.0,0.0,0.0,0.0,2.6770050759100004,0.0,0.0,0.0,0.0,0.1067599993099999,3.289321745,3.4285682799999995,0.0,3.835096680849425,0.5622129092075148,1.1934205976743484,3.783188426239643,0.0
NEG_FAR_Pf3D7_04_v3_826541,Pf3D7_04_v3,+,826541,0,0.4953700602400001,0.0003350048999999,0.7698799295999998,6.877525004899999,15.170320084999998,11.391144919000004,15.63324495,1.70806665879,3.64932662823,25.061591535999995,16.8582849594,5.1432883505,26.986853210000003,2.4518,4.185130000000001,3.37385,13.229260053,2.2709400542524003,0.0849850172199999,0.0,0.0,0.0,0.0,0.0,3.76361502888,4.33858006032,6.120944925580001,9.597040109,12.99085526,5.8063151221,2.6241849985,0.0087050031999999,0.0,0.0,0.0,0.0,8.672915106836001,0.0,0.6536816832,0.0,0.0,0.243048307736,0.0,0.00021333336,0.0,0.3399776750339686,2.270727356999297,0.0,0.0,0.0
NEG_NEAR_Pf3D7_14_v3_295332_293970,Pf3D7_14_v3,+,293970,0,6.060219986899999,10.247209977,8.965474978499998,0.7537450003499999,0.0,0.0,1.8262598732,13.742223408999998,23.047264934,0.0,0.0,0.0,0.568946673152,0.0,0.0,0.0,0.0,0.0,0.0,0.8772000036800001,2.10069002328,1.911890055732,0.5949599887999999,1.5610299981,8.8304848731,7.304805040099999,18.1128252294,19.325599869,8.358154900739999,0.0,6.246805178160002,0.0,0.3298000289747,1.58542496538,2.53277501332,10.536649909,0.9443750392,3.942314979363001,0.14150666417,1.0398383870000003,2.4224366930000003,3.408031658,9.30900505,9.961443435,0.7582549174500001,4.821367320151476,4.404141439573516,5.145749055884978,4.894447407404544,0.6289166035784468
NEG_NEAR_Pf3D7_14_v3_1525328_1526633,Pf3D7_14_v3,-,1526633,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3409599447,3.4120449101,6.061890002999999,1.9741349064,3.302334916499999,6.407289999000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09629000125,1.041040016155,1.2907649841000002,0.0,0.0,0.4144749943249999,0.0,11.085003564999996,9.609294865000004,9.068766770000002,8.52208679,7.253666715,0.41754502323,1.969424995288,5.507768071682525,5.441644049391788,5.011292736712285,5.0884719336753,5.361566492027801
NEG_FAR_Pf3D7_07_v3_1375761,Pf3D7_07_v3,-,1375761,0,34.011990055,39.35401508499999,44.054050055000005,35.589805086,31.811834957,1.37695508894,0.0,21.39711535460001,33.6135382035,0.98417821645,0.0,0.0,0.0,19.00947,0.10608,0.0,0.010099985,0.0,0.0,0.08242000007,1.5677200062,0.7676599976000001,0.241715009412,2.2402549745200004,8.7793750251,9.4491502549,14.410715106000003,13.294039903999998,18.524160050000003,0.76440004758,0.0,0.0,0.33734501736,0.4024000149439999,0.0,7.0013200151,4.4284599336,3.8632248664,0.6216650103000001,0.3442799526629999,0.57971002032,0.38760833611,1.973256661,3.5054283460000004,0.3438850037099999,4.041197708790897,5.372911502740176,4.692045239403361,4.74072389242349,4.61406554290103
NEG_FAR_Pf3D7_04_v3_496576,Pf3D7_04_v3,+,496576,0,18.966489968,13.812015091,31.796429844,29.257230163,27.873429846,19.656004725000003,28.571864824,3.1867033133310003,5.879018301399999,6.367265010719999,7.289028368699999,10.16891676108,0.7267416482499999,10.05806,10.804589999999996,25.822470000000003,1.875665032725,1.46667504574,0.0,0.0,0.0,0.0,0.0,0.0,6.8626899511,3.6531600644,0.786429996353,0.09268999684,1.6613250457539996,1.3487200594751858,2.06728501712,0.0,0.0,0.0,0.0,0.0,1.847364874138,0.0,0.0049466682499999,0.0,0.007506667502,0.0,0.0,0.0,0.0,0.0,1.0151852347307904,0.0,0.2845637845106307,2.383763412637189
NEG_FAR_Pf3D7_03_v3_100308,Pf3D7_03_v3,+,100308,0,39.11339969000001,46.617864871,41.667390011,25.174009904,22.405899987,16.914609791000004,22.21190997,15.723119747810005,12.432983084399998,3.4285900814000003,2.3184183293,0.1719683311483,1.19782996725,8.55664,5.5258400000000005,5.11577,6.483810121938999,3.261840060705,0.0,0.0,0.225919986203,0.0261599973999999,0.0,0.0171850013599999,6.2933349544,7.720580065,10.292850044,10.074564916499998,9.1749249133,7.0555599104,0.5986450399429999,0.0,0.082899994977,0.0427100021999999,0.0,0.0,1.4527949439200003,0.0058200035399999,0.0272583294,0.08101664817,0.013883335742,0.06796168588,0.126954989172,0.145966694265,0.0,0.1233045324870488,4.345221913136622,4.494128629165584,2.4468234539326144,3.754936313188267
NEG_NEAR_Pf3D7_11_v3_1276247_1276846,Pf3D7_11_v3,-,1276846,0,0.0,2.95208992947,15.338570257,11.537554956000005,9.596959962,25.858079961,26.050139845,4.317213345,14.984163494840002,20.858970027999995,25.219561499000005,40.593320018,12.7086233226,7.492859999999999,9.58959,10.863840000000003,19.122134986,10.97577985,3.068259986,0.0,0.0,0.0414750011,0.0,0.0,4.561154920096,9.30123499341,21.296465044,19.627465041,8.146355012999999,12.438164984,10.15275493,0.42995000078,0.0,0.0,0.0,0.0,5.2943099814000005,0.0,12.6697817,10.699863369999996,8.627218305000001,6.093556639000002,0.5681433224200001,0.5396016831699999,0.0,2.8869187782458603,0.0,4.735838084890422,0.0,3.600191471208776
NEG_NEAR_Pf3D7_12_v3_1883468_1882928,Pf3D7_12_v3,+,1882928,0,26.508715072,22.46337499599999,24.095229804,14.675134876999998,21.78177486,25.277144921000005,0.0,1.9182782916,4.92240667744,15.595746765,14.168339873,2.46530828833,0.0,9.19509,15.09146,2.97871,16.756490136110003,2.4998599999999e-05,0.0,0.0117600023399999,0.0,0.0,1.11386000254,0.02147499899,8.494585029,10.976274965,8.611094943044998,5.552659923534,6.409194961100001,5.868574957460001,0.0,0.0007700012999999,0.0,0.372890026127,0.0,0.0,3.8543549918,2.296499981514,0.0,0.140089970199,0.11622330856,0.04423668148,0.0,0.04389333484,3.8985449136,1.6683100485154472,2.2385969616970978,2.5019889135644404,0.619020773066558,5.443534884510515
NEG_FAR_Pf3D7_08_v3_1378330,Pf3D7_08_v3,+,1378330,0,12.499035080999995,18.672699795,10.32614494009,10.1089149442,26.194330066,31.946799997,14.050304938,20.8468966058,17.2337014786,49.845562873000006,51.435688005,15.7637847894,28.160814963,1.5314100000000002,16.796360000000004,25.818690000000007,23.892369979000005,13.353059996999995,0.0,0.0,0.0,0.0,0.0,0.0,1.9345950426,5.3141650199,7.357114989399999,5.4656650437000005,10.462360064,13.059140012000006,5.300779907200001,0.0,0.0,0.0,0.0,0.0,0.3861650069,0.0,0.0017749995199999,0.0,0.0,0.0,0.0,0.003663330173,0.0,0.0,3.7801106435281353,0.0,1.4470133310431683,3.5779293029860737
NEG_FAR_Pf3D7_08_v3_1378130,Pf3D7_08_v3,+,1378130,0,0.4192250064199999,1.7855650114499997,18.672699795,10.32614494009,8.42080000196,30.335289976,25.227569972,0.521324996962,11.961088356819998,31.677431624000004,46.404151078000005,47.397223093,29.154343231,7.702230000000001,14.055009999999998,18.46767,24.576385325,10.369165007,0.0,0.0,0.0,0.0,0.0,0.0,0.26064500284,0.26672499686,7.814804977199999,7.884559929,5.4656650437000005,13.563779953,6.840909850700001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07847166641,0.002340000019,0.0017749995199999,0.0,0.0,0.0,0.0,0.0,0.0,0.5246446377244448,0.0,1.4470133310431683
NEG_NEAR_Pf3D7_12_v3_816436_816041,Pf3D7_12_v3,-,816041,0,11.94527500569,12.138025042000002,10.784754902,8.626005036,15.686744909900002,18.339264946,0.0,31.507278443,20.13656145,41.067093363000005,37.873990173,0.0,0.0,5.29217,0.0,0.0186199999999999,24.352370126,0.0,0.1009649769999999,0.0,2.95515997214,1.11045993277,8.282494929000002,10.852574974999998,22.394285095,23.841685084,9.087724938,9.327210048,14.5627151835,17.598354864999997,0.0,0.029424987,0.0,4.69618498583,0.0,15.623195138999996,12.243775037576,8.546744995000001,2.0556299881,0.052449984461,0.184305010353,0.195531669572,0.0,0.0,4.54802484875,1.5895436541899954,2.604811699217957,5.842266465387038,5.463630183290587,5.356197624427905
NEG_NEAR_Pf3D7_14_v3_1061206_1060761,Pf3D7_14_v3,+,1060761,0,1.6011550769900005,6.6244749428,8.609175033,22.111414968,31.942734897,44.615165295,52.67492034500001,9.154913365795,2.366498310053,25.949589945000003,32.855236755,57.51985661,66.280773607,13.749519999999997,9.36768,9.86201,13.1851100881,37.547349876,10.853049948,2.392749923,2.77751000063,0.285455008757,0.0,1.3008550156799998,4.224425088353,7.431904957550001,4.2867851204,4.257450047484001,9.9154198874,9.386154943,19.40419985,1.23970999974,0.0,0.0,0.0,0.0,8.058819806199999,0.0,2.058026705,2.797118327,2.648154948,0.58005165494,1.1572983235,3.012644979,0.0,0.9830686411447858,4.126119668539364,0.0,4.6184406869348775,6.083603274774607
NEG_NEAR_Pf3D7_10_v3_1441900_1441416,Pf3D7_10_v3,-,1441416,0,0.0,0.0,0.395940001,6.440519941900001,9.4941651695668,28.849629988,22.684899917000003,0.0,0.0,2.3882265872,3.3066599168,9.701274845995,25.871148300000005,1.48079,8.95672,14.13393,13.70871997708,24.495915202000003,1.5167150210000002,1.01566501594,0.0,0.02171499742,0.160275004831,0.0,0.0,0.0016349929999999,0.0,0.0,2.67250010287,7.58345523425,16.283940156999996,0.45100003525,2.32116002836,0.0,2.044944962505,0.0,0.0,0.0,1.8002800910000003,3.055208286,2.559783342,0.97455997838,0.0587816454339999,0.0214316677099999,0.0,5.617850560054666,4.378304626856283,3.4236399176410184,4.002649515457972,2.90836664521305
NEG_NEAR_Pf3D7_05_v3_1228062_1227766,Pf3D7_05_v3,-,1227766,0,1.6181049988700005,0.6638100272999999,0.0,0.0,0.0,0.0,0.0,4.254554988000001,9.748354826200002,0.0,0.0,0.0,0.508491495,0.03056,0.0,0.0,0.0031299971999999,0.0,0.35883999796,0.075775004465,2.33822494381,4.203950038,0.1555399988899999,3.0548200104390006,3.643824960900001,4.326935026200001,4.2126849967454,1.7232099499764002,0.0595500488299999,0.970634987398,4.244650145306,0.8244450444499998,0.7334299915400001,0.1734199693,0.0247949959399999,2.271094930613,0.0385149963799999,2.7057298905570004,0.1291633365399999,0.5489050076,0.033169983529,0.541679947227,2.527274981,4.143118336,0.5740499467700001,1.2359988921362408,0.0,1.3299747777086963,4.85153787175397,3.337834648056065
NEG_FAR_Pf3D7_11_v3_315088,Pf3D7_11_v3,-,315088,0,17.300510268217998,12.098329944260003,7.708220073299998,9.8321498016,10.685560051400005,26.51319486,7.472160044499999,15.16257522774,11.458760066269,28.548910060699995,35.7194134877,8.835778237524,4.8298133347,6.811820000000001,5.14768,5.526769999999999,26.584109843,5.05255007866,0.0,0.0,0.0,0.0,0.1287849837329999,0.254319989148,3.3613451339,0.3440400617729999,0.0061599856799999,0.1914399664799999,4.309769987139999,16.810969954000004,4.943009989800001,0.0,0.0,0.56531497111,0.0,0.0,0.0,0.5336899659319999,0.0,0.035113310849,0.0,0.0,0.7176117059999999,5.376188357000002,0.0,0.0,3.783188426239643,3.448220774184498,0.5622129092075148,3.835096680849425
NEG_FAR_Pf3D7_07_v3_1345997,Pf3D7_07_v3,+,1345997,0,31.909065552,39.030554945,35.756519981000004,27.625914353999995,20.2378649431,8.307464944,12.863795061807,17.652824898000002,11.7471231448,0.0445816740999999,0.0,0.0732416808799999,1.6041565144300003,10.8714,1.43959,2.78453,0.0,4.049829919524,0.0,0.0870450055,0.57702501928,0.0825900059799999,0.0112549989999999,0.0,5.3432501327,9.0286751432,12.52417506,7.4618550366999985,3.112184954071,0.7168249041099999,4.828660041380001,0.0,0.0061100015999999,0.18725998346,0.0,0.0051050090599999,0.0286349944399999,2.098180019067,0.0,0.0,0.0,0.093281652987,0.0,0.1405483150599999,0.00533000468,2.853145978716442,4.472280512428738,0.8694667151428943,0.4921691995173677,3.8663437663151385
NEG_NEAR_Pf3D7_08_v3_222762_223649,Pf3D7_08_v3,+,223649,0,1.91968997643,4.144819964399999,15.534009907000002,15.196340019999996,12.237665040999998,0.0182200084,0.0,4.52830005237,7.511469928785001,5.5415100083,4.029695054208,0.0,0.0,10.800820000000002,0.0,0.0,4.173794760985,0.0,0.0057699997999999,9.507215013,8.38912497067,16.793784774000002,21.70365486,29.43633502,1.721205013572,2.7112699638198,14.936574899,12.835264949,13.033894986000002,2.996229899,0.2727950529999999,0.129575013919,0.002009999647,5.053015011,0.0,8.06952985426,0.5619150066999999,4.638614877199999,0.0,0.0031733333399999,0.0,0.00649333353,1.2405899788,6.482901625,1.04076502044,0.8785068392506866,1.400018487398843,4.933175023048003,5.259350981886869,4.424264341785976
NEG_FAR_Pf3D7_11_v3_340002,Pf3D7_11_v3,+,340002,0,16.820689771,16.28641494,25.038734871,29.223539491,29.885594925,41.257234975,7.910990035999999,10.49594499374,11.6889249317,21.929301525000007,16.952908428300002,6.6121767067959,3.7288815925,9.21195,6.954289999999999,12.275379999999998,18.725140006,5.4977598958,0.0,0.0,0.2459399993739999,0.0,0.0,0.02785999895,9.639454843,5.821684900399999,10.003114993,16.802660071000002,15.085895068999998,11.687755026,4.8705999832,0.0,0.0425199932519999,0.1065450077799999,0.0,0.0,3.71876505786,0.07201999195,0.0077899946317,0.0,0.0,0.0,0.0740049958599999,0.11181999347,0.0,0.2938937446585202,0.597835138707075,3.289763270548521,1.5748034212936262,4.092264058712776
