chrom	strand	clu_start	clu_end	sample	score	gene_id	gene_name	cds_start	prom_start	prom_end
Pf3D7_11_v3	+	1270992	1271000	sample1	0.452660518563443	PF3D7_1132800		1271204	1270704	1271203
Pf3D7_11_v3	+	1293398	1293422	sample1	6.26293210442213	PF3D7_1133400		1293856	1293356	1293855
Pf3D7_11_v3	+	1293398	1293422	sample1	9.05125353640251	PF3D7_1133400		1293856	1293356	1293855
Pf3D7_11_v3	+	1293398	1293422	sample1	0.966056669089071	PF3D7_1133400		1293856	1293356	1293855
Pf3D7_11_v3	+	1293398	1293419	sample1	0.352566947208374	PF3D7_1133400		1293856	1293356	1293855
Pf3D7_11_v3	+	1293398	1293422	sample1	8.06651969719788	PF3D7_1133400		1293856	1293356	1293855
Pf3D7_11_v3	+	1293398	1293422	sample1	18.1832962418121	PF3D7_1133400		1293856	1293356	1293855
Pf3D7_11_v3	+	1293398	1293419	sample1	0.743472158783782	PF3D7_1133400		1293856	1293356	1293855
Pf3D7_11_v3	+	1293398	1293422	sample1	0.631996605354666	PF3D7_1133400		1293856	1293356	1293855
Pf3D7_11_v3	+	1293398	1293422	sample1	13.4687518894615	PF3D7_1133400		1293856	1293356	1293855
Pf3D7_11_v3	+	1293398	1293422	sample1	20.4572202812801	PF3D7_1133400		1293856	1293356	1293855
Pf3D7_11_v3	+	1293407	1293422	sample1	0.5731023196465	PF3D7_1133400		1293856	1293356	1293855
Pf3D7_11_v3	+	1293407	1293418	sample1	0.434731179888819	PF3D7_1133400		1293856	1293356	1293855
Pf3D7_11_v3	+	1293706	1293737	sample1	0.0630960912339414	PF3D7_1133400		1293856	1293356	1293855
Pf3D7_11_v3	+	1293706	1293750	sample1	0.565314904284731	PF3D7_1133400		1293856	1293356	1293855
Pf3D7_11_v3	+	1293706	1293750	sample1	1.25059795289425	PF3D7_1133400		1293856	1293356	1293855
Pf3D7_11_v3	+	1293706	1293750	sample1	6.76519586349062	PF3D7_1133400		1293856	1293356	1293855
Pf3D7_11_v3	+	1293706	1293750	sample1	0.146923353752579	PF3D7_1133400		1293856	1293356	1293855
Pf3D7_11_v3	+	1293706	1293750	sample1	0.290087689834647	PF3D7_1133400		1293856	1293356	1293855
Pf3D7_11_v3	+	1293706	1293750	sample1	0.422312395674825	PF3D7_1133400		1293856	1293356	1293855
Pf3D7_11_v3	+	1293706	1293750	sample1	1.55546368951816	PF3D7_1133400		1293856	1293356	1293855
Pf3D7_11_v3	+	1293706	1293750	sample1	5.08196670147921	PF3D7_1133400		1293856	1293356	1293855
Pf3D7_11_v3	+	1293706	1293750	sample1	4.24157273860739	PF3D7_1133400		1293856	1293356	1293855
Pf3D7_11_v3	+	1293706	1293750	sample1	0.38145035079686	PF3D7_1133400		1293856	1293356	1293855
Pf3D7_11_v3	+	1293712	1293750	sample1	0.161364248143302	PF3D7_1133400		1293856	1293356	1293855
Pf3D7_11_v3	+	1461681	1461722	sample1	2.30131827553976	PF3D7_1137100		1462168	1461668	1462167
Pf3D7_11_v3	+	1461681	1461722	sample1	3.48660991765761	PF3D7_1137100		1462168	1461668	1462167
Pf3D7_11_v3	+	1461681	1461722	sample1	17.779064786305	PF3D7_1137100		1462168	1461668	1462167
Pf3D7_11_v3	+	1461681	1461722	sample1	6.59318442134517	PF3D7_1137100		1462168	1461668	1462167
Pf3D7_11_v3	+	1461681	1461722	sample1	10.4631659325148	PF3D7_1137100		1462168	1461668	1462167
Pf3D7_11_v3	+	1461681	1461722	sample1	12.1783553498439	PF3D7_1137100		1462168	1461668	1462167
Pf3D7_11_v3	+	1461681	1461722	sample1	10.529254043375	PF3D7_1137100		1462168	1461668	1462167
Pf3D7_11_v3	+	1461681	1461722	sample1	2.3698567737247	PF3D7_1137100		1462168	1461668	1462167
Pf3D7_11_v3	+	1461681	1461722	sample1	9.94822643032691	PF3D7_1137100		1462168	1461668	1462167
Pf3D7_11_v3	+	1461681	1461722	sample1	11.7358539487501	PF3D7_1137100		1462168	1461668	1462167
Pf3D7_11_v3	+	1461681	1461722	sample1	8.01326581008333	PF3D7_1137100		1462168	1461668	1462167
Pf3D7_11_v3	+	1461681	1461722	sample1	2.67229049897323	PF3D7_1137100		1462168	1461668	1462167
Pf3D7_11_v3	+	1548171	1548251	sample1	2.67991410006613	PF3D7_1139100		1548186	1547686	1548185
Pf3D7_11_v3	+	1548171	1548251	sample1	0.757672390560965	PF3D7_1139100		1548186	1547686	1548185
Pf3D7_11_v3	+	1548171	1548251	sample1	14.8203922904846	PF3D7_1139100		1548186	1547686	1548185
Pf3D7_11_v3	+	1548171	1548203	sample1	0.607998061855682	PF3D7_1139100		1548186	1547686	1548185
Pf3D7_11_v3	+	1548171	1548251	sample1	11.7824570236778	PF3D7_1139100		1548186	1547686	1548185
Pf3D7_11_v3	+	1548171	1548251	sample1	2.89789717840637	PF3D7_1139100		1548186	1547686	1548185
Pf3D7_11_v3	+	1548171	1548251	sample1	25.4164138552573	PF3D7_1139100		1548186	1547686	1548185
Pf3D7_11_v3	+	1548171	1548251	sample1	39.3919812554888	PF3D7_1139100		1548186	1547686	1548185
Pf3D7_11_v3	+	1548171	1548251	sample1	0.564368590018482	PF3D7_1139100		1548186	1547686	1548185
Pf3D7_11_v3	+	1548171	1548251	sample1	2.72132539461779	PF3D7_1139100		1548186	1547686	1548185
Pf3D7_11_v3	+	1548179	1548203	sample1	0.768345083365974	PF3D7_1139100		1548186	1547686	1548185
Pf3D7_11_v3	+	1548180	1548203	sample1	0.35745714375429	PF3D7_1139100		1548186	1547686	1548185
Pf3D7_11_v3	+	1663495	1663498	sample1	0.117836299795011	PF3D7_1141400		1663621	1663121	1663620
Pf3D7_11_v3	+	1663495	1663504	sample1	1.95931186110196	PF3D7_1141400		1663621	1663121	1663620
Pf3D7_11_v3	+	1663495	1663504	sample1	0.924911526545941	PF3D7_1141400		1663621	1663121	1663620
Pf3D7_11_v3	+	1663495	1663504	sample1	1.32388393596377	PF3D7_1141400		1663621	1663121	1663620
Pf3D7_11_v3	+	1663495	1663504	sample1	1.09561867512279	PF3D7_1141400		1663621	1663121	1663620
Pf3D7_11_v3	+	1663495	1663504	sample1	0.955242742824583	PF3D7_1141400		1663621	1663121	1663620
Pf3D7_11_v3	+	1663495	1663504	sample1	1.00736631890188	PF3D7_1141400		1663621	1663121	1663620
Pf3D7_11_v3	+	1663495	1663504	sample1	4.08420593081485	PF3D7_1141400		1663621	1663121	1663620
Pf3D7_11_v3	+	1663495	1663504	sample1	0.537519360905271	PF3D7_1141400		1663621	1663121	1663620
Pf3D7_11_v3	+	1663495	1663504	sample1	0.383820010175633	PF3D7_1141400		1663621	1663121	1663620
Pf3D7_11_v3	+	1663495	1663504	sample1	0.240516159735143	PF3D7_1141400		1663621	1663121	1663620
Pf3D7_11_v3	+	1663495	1663504	sample1	4.67729930287682	PF3D7_1141400		1663621	1663121	1663620
Pf3D7_11_v3	+	1663556	1663560	sample1	0.629097187129114	PF3D7_1141400		1663621	1663121	1663620
Pf3D7_11_v3	+	1663556	1663560	sample1	0.402165952423042	PF3D7_1141400		1663621	1663121	1663620
Pf3D7_11_v3	+	1663556	1663560	sample1	1.18511820942382	PF3D7_1141400		1663621	1663121	1663620
Pf3D7_11_v3	+	1663556	1663560	sample1	1.14628461838124	PF3D7_1141400		1663621	1663121	1663620
Pf3D7_11_v3	+	1663556	1663560	sample1	4.10036913925727	PF3D7_1141400		1663621	1663121	1663620
Pf3D7_11_v3	+	1663556	1663560	sample1	4.53004819552711	PF3D7_1141400		1663621	1663121	1663620
Pf3D7_11_v3	+	1663556	1663560	sample1	0.437497080396023	PF3D7_1141400		1663621	1663121	1663620
Pf3D7_11_v3	+	1663556	1663560	sample1	0.814241953791617	PF3D7_1141400		1663621	1663121	1663620
Pf3D7_11_v3	+	1663556	1663560	sample1	0.407127484775389	PF3D7_1141400		1663621	1663121	1663620
Pf3D7_11_v3	+	1663556	1663560	sample1	0.169212528087027	PF3D7_1141400		1663621	1663121	1663620
Pf3D7_11_v3	+	1663556	1663560	sample1	2.30441202313977	PF3D7_1141400		1663621	1663121	1663620
Pf3D7_11_v3	+	1663556	1663560	sample1	2.70175029129133	PF3D7_1141400		1663621	1663121	1663620
Pf3D7_11_v3	+	1669921	1669943	sample1	4.72060325903928	PF3D7_1141700		1669951	1669451	1669950
Pf3D7_11_v3	+	1669921	1669943	sample1	1.39129014868862	PF3D7_1141700		1669951	1669451	1669950
Pf3D7_11_v3	+	1669921	1669943	sample1	3.08861298302994	PF3D7_1141700		1669951	1669451	1669950
Pf3D7_11_v3	+	1669921	1669943	sample1	7.70887677580116	PF3D7_1141700		1669951	1669451	1669950
Pf3D7_11_v3	+	1669921	1669943	sample1	0.363620757214817	PF3D7_1141700		1669951	1669451	1669950
Pf3D7_11_v3	+	1669921	1669943	sample1	2.72489029912526	PF3D7_1141700		1669951	1669451	1669950
Pf3D7_11_v3	+	1669921	1669943	sample1	0.297186971135096	PF3D7_1141700		1669951	1669451	1669950
Pf3D7_11_v3	+	1669921	1669943	sample1	2.45107708697589	PF3D7_1141700		1669951	1669451	1669950
Pf3D7_11_v3	+	1669921	1669943	sample1	1.01000549954703	PF3D7_1141700		1669951	1669451	1669950
Pf3D7_11_v3	+	1669921	1669943	sample1	0.412218680909404	PF3D7_1141700		1669951	1669451	1669950
Pf3D7_11_v3	+	1669921	1669943	sample1	1.54218603144454	PF3D7_1141700		1669951	1669451	1669950
Pf3D7_11_v3	+	1669921	1669943	sample1	3.32178087964994	PF3D7_1141700		1669951	1669451	1669950
Pf3D7_11_v3	+	1714793	1714795	sample1	0.0780334816805852	PF3D7_1142900		1715283	1714783	1715282
Pf3D7_11_v3	+	1714793	1714795	sample1	3.10401719456186	PF3D7_1142900		1715283	1714783	1715282
Pf3D7_11_v3	+	1714793	1714795	sample1	0.152907734667275	PF3D7_1142900		1715283	1714783	1715282
Pf3D7_11_v3	+	1714793	1714795	sample1	3.81243857264201	PF3D7_1142900		1715283	1714783	1715282
Pf3D7_11_v3	+	1714793	1714795	sample1	6.7901719826849	PF3D7_1142900		1715283	1714783	1715282
Pf3D7_11_v3	+	1714793	1714795	sample1	0.6068641867922	PF3D7_1142900		1715283	1714783	1715282
Pf3D7_11_v3	+	1714793	1714795	sample1	4.85835186161634	PF3D7_1142900		1715283	1714783	1715282
Pf3D7_11_v3	+	1714793	1714795	sample1	0.595857378104076	PF3D7_1142900		1715283	1714783	1715282
Pf3D7_11_v3	+	1714793	1714795	sample1	0.954099472971478	PF3D7_1142900		1715283	1714783	1715282
Pf3D7_11_v3	+	1714793	1714795	sample1	3.487853710486	PF3D7_1142900		1715283	1714783	1715282
Pf3D7_11_v3	+	1714793	1714795	sample1	0.111204512330463	PF3D7_1142900		1715283	1714783	1715282
Pf3D7_11_v3	+	1714794	1714795	sample1	0.22226026377575	PF3D7_1142900		1715283	1714783	1715282
Pf3D7_11_v3	+	1729554	1729646	sample1	23.421685176078	PF3D7_1143200		1729793	1729293	1729792
Pf3D7_11_v3	+	1729554	1729646	sample1	13.8160000028234	PF3D7_1143200		1729793	1729293	1729792
Pf3D7_11_v3	+	1729554	1729646	sample1	3.10220139132048	PF3D7_1143200		1729793	1729293	1729792
Pf3D7_11_v3	+	1729554	1729646	sample1	5.8302266595165	PF3D7_1143200		1729793	1729293	1729792
Pf3D7_11_v3	+	1729554	1729646	sample1	72.0762982273238	PF3D7_1143200		1729793	1729293	1729792
Pf3D7_11_v3	+	1729554	1729646	sample1	53.8167745476007	PF3D7_1143200		1729793	1729293	1729792
Pf3D7_11_v3	+	1729554	1729646	sample1	5.2480850387561	PF3D7_1143200		1729793	1729293	1729792
Pf3D7_11_v3	+	1729554	1729646	sample1	11.1191525809662	PF3D7_1143200		1729793	1729293	1729792
Pf3D7_11_v3	+	1729554	1729646	sample1	3.16169306398518	PF3D7_1143200		1729793	1729293	1729792
Pf3D7_11_v3	+	1729554	1729646	sample1	96.7368835267076	PF3D7_1143200		1729793	1729293	1729792
Pf3D7_11_v3	+	1729554	1729646	sample1	21.2622322053003	PF3D7_1143200		1729793	1729293	1729792
Pf3D7_11_v3	+	1729554	1729646	sample1	47.6741858182715	PF3D7_1143200		1729793	1729293	1729792
Pf3D7_11_v3	+	1754876	1754967	sample1	14.1980600130061	PF3D7_1144000		1755438	1754938	1755437
Pf3D7_11_v3	+	1754876	1754967	sample1	4.10306127901261	PF3D7_1144000		1755438	1754938	1755437
Pf3D7_11_v3	+	1754876	1754967	sample1	15.496707804206	PF3D7_1144000		1755438	1754938	1755437
Pf3D7_11_v3	+	1754876	1754967	sample1	16.9077235697845	PF3D7_1144000		1755438	1754938	1755437
Pf3D7_11_v3	+	1754876	1754967	sample1	4.62763748854197	PF3D7_1144000		1755438	1754938	1755437
Pf3D7_11_v3	+	1754876	1754967	sample1	34.5561526505465	PF3D7_1144000		1755438	1754938	1755437
Pf3D7_11_v3	+	1754876	1754967	sample1	30.8051810719207	PF3D7_1144000		1755438	1754938	1755437
Pf3D7_11_v3	+	1754876	1754967	sample1	44.3205956875128	PF3D7_1144000		1755438	1754938	1755437
Pf3D7_11_v3	+	1754876	1754967	sample1	24.5929628632221	PF3D7_1144000		1755438	1754938	1755437
Pf3D7_11_v3	+	1754876	1754967	sample1	43.3789702230045	PF3D7_1144000		1755438	1754938	1755437
Pf3D7_11_v3	+	1754876	1754967	sample1	7.15002012561265	PF3D7_1144000		1755438	1754938	1755437
Pf3D7_11_v3	+	1754876	1754967	sample1	4.3638765657982	PF3D7_1144000		1755438	1754938	1755437
Pf3D7_11_v3	+	1972255	1972283	sample1	4.25618093511183	PF3D7_1149100		1972400	1971900	1972399
Pf3D7_11_v3	+	1972255	1972283	sample1	4.04790348758404	PF3D7_1149100		1972400	1971900	1972399
Pf3D7_11_v3	+	1972255	1972283	sample1	0.441724935554631	PF3D7_1149100		1972400	1971900	1972399
Pf3D7_11_v3	+	1972255	1972283	sample1	3.21134019422636	PF3D7_1149100		1972400	1971900	1972399
Pf3D7_11_v3	+	1972255	1972283	sample1	1.04152421857014	PF3D7_1149100		1972400	1971900	1972399
Pf3D7_11_v3	+	1972255	1972283	sample1	2.9221438429816	PF3D7_1149100		1972400	1971900	1972399
Pf3D7_11_v3	+	1972255	1972283	sample1	0.587258489375912	PF3D7_1149100		1972400	1971900	1972399
Pf3D7_11_v3	+	1972255	1972283	sample1	1.35028106084996	PF3D7_1149100		1972400	1971900	1972399
Pf3D7_11_v3	+	1972255	1972283	sample1	2.42098692067189	PF3D7_1149100		1972400	1971900	1972399
Pf3D7_11_v3	+	1972255	1972283	sample1	0.493083606119052	PF3D7_1149100		1972400	1971900	1972399
Pf3D7_11_v3	+	1972255	1972283	sample1	0.510861144787936	PF3D7_1149100		1972400	1971900	1972399
Pf3D7_11_v3	+	1972264	1972283	sample1	0.402058889007063	PF3D7_1149100		1972400	1971900	1972399
Pf3D7_11_v3	-	132396	132532	sample1	22.8104133597301	PF3D7_1102800		131987	131988	132487
Pf3D7_11_v3	-	132396	132532	sample1	2.49292215083163	PF3D7_1102800		131987	131988	132487
Pf3D7_11_v3	-	132396	132532	sample1	71.8315852340632	PF3D7_1102800		131987	131988	132487
Pf3D7_11_v3	-	132396	132532	sample1	82.2176220075702	PF3D7_1102800		131987	131988	132487
Pf3D7_11_v3	-	132396	132532	sample1	76.1634088522591	PF3D7_1102800		131987	131988	132487
Pf3D7_11_v3	-	132396	132532	sample1	119.233723936334	PF3D7_1102800		131987	131988	132487
Pf3D7_11_v3	-	132396	132532	sample1	10.4665474055227	PF3D7_1102800		131987	131988	132487
Pf3D7_11_v3	-	132396	132532	sample1	38.1377090947238	PF3D7_1102800		131987	131988	132487
Pf3D7_11_v3	-	132396	132532	sample1	30.8143595775019	PF3D7_1102800		131987	131988	132487
Pf3D7_11_v3	-	132396	132532	sample1	30.4076420524939	PF3D7_1102800		131987	131988	132487
Pf3D7_11_v3	-	132396	132532	sample1	7.16023422306367	PF3D7_1102800		131987	131988	132487
Pf3D7_11_v3	-	132401	132532	sample1	1.2970160103213	PF3D7_1102800		131987	131988	132487
Pf3D7_11_v3	-	140882	140941	sample1	25.76781023628	PF3D7_1103100		140801	140802	141301
Pf3D7_11_v3	-	140882	140941	sample1	58.2474195220371	PF3D7_1103100		140801	140802	141301
Pf3D7_11_v3	-	140882	140941	sample1	59.2448623104253	PF3D7_1103100		140801	140802	141301
Pf3D7_11_v3	-	140882	140941	sample1	3.92134013988974	PF3D7_1103100		140801	140802	141301
Pf3D7_11_v3	-	140882	140941	sample1	7.09073867774658	PF3D7_1103100		140801	140802	141301
Pf3D7_11_v3	-	140882	140941	sample1	20.5179984950826	PF3D7_1103100		140801	140802	141301
Pf3D7_11_v3	-	140882	140941	sample1	4.43448732881145	PF3D7_1103100		140801	140802	141301
Pf3D7_11_v3	-	140882	140941	sample1	2.85282856295886	PF3D7_1103100		140801	140802	141301
Pf3D7_11_v3	-	140882	140941	sample1	9.64470360680322	PF3D7_1103100		140801	140802	141301
Pf3D7_11_v3	-	140882	140941	sample1	5.63550654996599	PF3D7_1103100		140801	140802	141301
Pf3D7_11_v3	-	140882	140941	sample1	42.2717719179148	PF3D7_1103100		140801	140802	141301
Pf3D7_11_v3	-	140892	140941	sample1	2.06702125995361	PF3D7_1103100		140801	140802	141301
Pf3D7_11_v3	-	140995	141001	sample1	9.53590042995418	PF3D7_1103100		140801	140802	141301
Pf3D7_11_v3	-	140995	141001	sample1	4.70020205464054	PF3D7_1103100		140801	140802	141301
Pf3D7_11_v3	-	140995	141001	sample1	11.1806400885067	PF3D7_1103100		140801	140802	141301
Pf3D7_11_v3	-	140995	141001	sample1	0.758932230695056	PF3D7_1103100		140801	140802	141301
Pf3D7_11_v3	-	140995	141001	sample1	4.75387516801359	PF3D7_1103100		140801	140802	141301
Pf3D7_11_v3	-	140995	141001	sample1	14.9133970568792	PF3D7_1103100		140801	140802	141301
Pf3D7_11_v3	-	140995	141001	sample1	7.50937279008432	PF3D7_1103100		140801	140802	141301
Pf3D7_11_v3	-	140995	141001	sample1	1.08431491807709	PF3D7_1103100		140801	140802	141301
Pf3D7_11_v3	-	140995	141001	sample1	1.05087152203349	PF3D7_1103100		140801	140802	141301
Pf3D7_11_v3	-	140995	141001	sample1	1.066052845333	PF3D7_1103100		140801	140802	141301
Pf3D7_11_v3	-	140995	141001	sample1	2.75112320217684	PF3D7_1103100		140801	140802	141301
Pf3D7_11_v3	-	140995	141001	sample1	2.39407031767927	PF3D7_1103100		140801	140802	141301
Pf3D7_11_v3	-	141074	141116	sample1	4.2193774855453	PF3D7_1103100		140801	140802	141301
Pf3D7_11_v3	-	141074	141116	sample1	1.00865477101733	PF3D7_1103100		140801	140802	141301
Pf3D7_11_v3	-	141074	141116	sample1	9.95328349928599	PF3D7_1103100		140801	140802	141301
Pf3D7_11_v3	-	141074	141116	sample1	9.92137139325609	PF3D7_1103100		140801	140802	141301
Pf3D7_11_v3	-	141074	141116	sample1	3.14519858235574	PF3D7_1103100		140801	140802	141301
Pf3D7_11_v3	-	141074	141116	sample1	15.8516905258092	PF3D7_1103100		140801	140802	141301
Pf3D7_11_v3	-	141074	141116	sample1	3.10291972257788	PF3D7_1103100		140801	140802	141301
Pf3D7_11_v3	-	141074	141116	sample1	2.65551741380893	PF3D7_1103100		140801	140802	141301
Pf3D7_11_v3	-	141074	141116	sample1	1.31679275931907	PF3D7_1103100		140801	140802	141301
Pf3D7_11_v3	-	141074	141116	sample1	4.1073725448564	PF3D7_1103100		140801	140802	141301
Pf3D7_11_v3	-	141074	141116	sample1	12.7037359793164	PF3D7_1103100		140801	140802	141301
Pf3D7_11_v3	-	141074	141116	sample1	1.34667645391	PF3D7_1103100		140801	140802	141301
Pf3D7_11_v3	-	221993	222332	sample1	136.696427159308	PF3D7_1105000		222129	222130	222629
Pf3D7_11_v3	-	221993	222332	sample1	559.199079087583	PF3D7_1105000		222129	222130	222629
Pf3D7_11_v3	-	221993	222332	sample1	832.884907554501	PF3D7_1105000		222129	222130	222629
Pf3D7_11_v3	-	221993	222332	sample1	1443.87828203127	PF3D7_1105000		222129	222130	222629
Pf3D7_11_v3	-	221993	222332	sample1	439.881229983068	PF3D7_1105000		222129	222130	222629
Pf3D7_11_v3	-	221993	222332	sample1	94.4932760676814	PF3D7_1105000		222129	222130	222629
Pf3D7_11_v3	-	221993	222332	sample1	227.641807550472	PF3D7_1105000		222129	222130	222629
Pf3D7_11_v3	-	221993	222332	sample1	379.678958222361	PF3D7_1105000		222129	222130	222629
Pf3D7_11_v3	-	221993	222332	sample1	569.250978831102	PF3D7_1105000		222129	222130	222629
Pf3D7_11_v3	-	221993	222332	sample1	1655.0429186909	PF3D7_1105000		222129	222130	222629
Pf3D7_11_v3	-	221993	222332	sample1	419.218342912505	PF3D7_1105000		222129	222130	222629
Pf3D7_11_v3	-	221993	222332	sample1	1414.81249776926	PF3D7_1105000		222129	222130	222629
Pf3D7_11_v3	-	237293	237338	sample1	0.891361580944966	PF3D7_1105400		237097	237098	237597
Pf3D7_11_v3	-	237293	237338	sample1	11.4189607187908	PF3D7_1105400		237097	237098	237597
Pf3D7_11_v3	-	237293	237338	sample1	8.39987136518602	PF3D7_1105400		237097	237098	237597
Pf3D7_11_v3	-	237293	237338	sample1	8.83974254776943	PF3D7_1105400		237097	237098	237597
Pf3D7_11_v3	-	237293	237338	sample1	4.24644232300948	PF3D7_1105400		237097	237098	237597
Pf3D7_11_v3	-	237293	237338	sample1	1.61368486193889	PF3D7_1105400		237097	237098	237597
Pf3D7_11_v3	-	237293	237338	sample1	9.36803128558537	PF3D7_1105400		237097	237098	237597
Pf3D7_11_v3	-	237293	237338	sample1	6.09849690428118	PF3D7_1105400		237097	237098	237597
Pf3D7_11_v3	-	237293	237338	sample1	8.92186066721549	PF3D7_1105400		237097	237098	237597
Pf3D7_11_v3	-	237293	237338	sample1	5.95244360456161	PF3D7_1105400		237097	237098	237597
Pf3D7_11_v3	-	237293	237338	sample1	1.12932054006047	PF3D7_1105400		237097	237098	237597
Pf3D7_11_v3	-	237293	237338	sample1	0.842289917382978	PF3D7_1105400		237097	237098	237597
Pf3D7_11_v3	-	545163	545167	sample1	0.373100976425757	PF3D7_1114200		544765	544766	545265
Pf3D7_11_v3	-	545163	545167	sample1	7.01423111863015	PF3D7_1114200		544765	544766	545265
Pf3D7_11_v3	-	545163	545167	sample1	3.71494058809567	PF3D7_1114200		544765	544766	545265
Pf3D7_11_v3	-	545163	545167	sample1	7.50277707098092	PF3D7_1114200		544765	544766	545265
Pf3D7_11_v3	-	545163	545167	sample1	0.834855355711256	PF3D7_1114200		544765	544766	545265
Pf3D7_11_v3	-	545163	545167	sample1	5.21850017777307	PF3D7_1114200		544765	544766	545265
Pf3D7_11_v3	-	545163	545167	sample1	2.35026225324256	PF3D7_1114200		544765	544766	545265
Pf3D7_11_v3	-	545163	545167	sample1	5.12043500664064	PF3D7_1114200		544765	544766	545265
Pf3D7_11_v3	-	545163	545167	sample1	2.65395781826253	PF3D7_1114200		544765	544766	545265
Pf3D7_11_v3	-	545163	545167	sample1	6.33045545848315	PF3D7_1114200		544765	544766	545265
Pf3D7_11_v3	-	545163	545167	sample1	0.847060924669671	PF3D7_1114200		544765	544766	545265
Pf3D7_11_v3	-	545163	545167	sample1	2.42902154724045	PF3D7_1114200		544765	544766	545265
Pf3D7_11_v3	-	585831	585847	sample1	0.971025994730871	PF3D7_1115400		585806	585807	586306
Pf3D7_11_v3	-	585831	585847	sample1	0.718661510132007	PF3D7_1115400		585806	585807	586306
Pf3D7_11_v3	-	585831	585847	sample1	4.60400318284185	PF3D7_1115400		585806	585807	586306
Pf3D7_11_v3	-	585831	585847	sample1	0.804733194796932	PF3D7_1115400		585806	585807	586306
Pf3D7_11_v3	-	585831	585847	sample1	6.79679835067839	PF3D7_1115400		585806	585807	586306
Pf3D7_11_v3	-	585831	585847	sample1	0.36404670230941	PF3D7_1115400		585806	585807	586306
Pf3D7_11_v3	-	585831	585847	sample1	0.885959992941127	PF3D7_1115400		585806	585807	586306
Pf3D7_11_v3	-	585831	585847	sample1	3.62440933345877	PF3D7_1115400		585806	585807	586306
Pf3D7_11_v3	-	585831	585847	sample1	2.94772747835243	PF3D7_1115400		585806	585807	586306
Pf3D7_11_v3	-	585831	585847	sample1	1.01622635587555	PF3D7_1115400		585806	585807	586306
Pf3D7_11_v3	-	585831	585847	sample1	0.765626917747738	PF3D7_1115400		585806	585807	586306
Pf3D7_11_v3	-	585831	585847	sample1	0.367679114874971	PF3D7_1115400		585806	585807	586306
Pf3D7_11_v3	-	590724	590738	sample1	1.14648289378971	PF3D7_1115600		590629	590630	591129
Pf3D7_11_v3	-	590724	590738	sample1	0.427406117896758	PF3D7_1115600		590629	590630	591129
Pf3D7_11_v3	-	590724	590738	sample1	4.35750778160944	PF3D7_1115600		590629	590630	591129
Pf3D7_11_v3	-	590724	590738	sample1	0.428618577303159	PF3D7_1115600		590629	590630	591129
Pf3D7_11_v3	-	590724	590738	sample1	0.905363938624066	PF3D7_1115600		590629	590630	591129
Pf3D7_11_v3	-	590724	590738	sample1	0.790372944777665	PF3D7_1115600		590629	590630	591129
Pf3D7_11_v3	-	590724	590738	sample1	0.761721687193213	PF3D7_1115600		590629	590630	591129
Pf3D7_11_v3	-	590724	590738	sample1	4.08527985431035	PF3D7_1115600		590629	590630	591129
Pf3D7_11_v3	-	590724	590738	sample1	0.979755533427051	PF3D7_1115600		590629	590630	591129
Pf3D7_11_v3	-	590724	590738	sample1	0.238340400323648	PF3D7_1115600		590629	590630	591129
Pf3D7_11_v3	-	590724	590738	sample1	0.212451999389371	PF3D7_1115600		590629	590630	591129
Pf3D7_11_v3	-	590724	590738	sample1	0.575949315262623	PF3D7_1115600		590629	590630	591129
Pf3D7_11_v3	-	597527	597529	sample1	5.40071840746654	PF3D7_1115800		597203	597204	597703
Pf3D7_11_v3	-	597527	597528	sample1	0.05402089344826	PF3D7_1115800		597203	597204	597703
Pf3D7_11_v3	-	597527	597529	sample1	1.30677616954938	PF3D7_1115800		597203	597204	597703
Pf3D7_11_v3	-	597527	597528	sample1	0.0913125343985218	PF3D7_1115800		597203	597204	597703
Pf3D7_11_v3	-	597527	597529	sample1	7.58579597184441	PF3D7_1115800		597203	597204	597703
Pf3D7_11_v3	-	597527	597529	sample1	1.39827246578527	PF3D7_1115800		597203	597204	597703
Pf3D7_11_v3	-	597527	597529	sample1	0.514557779822232	PF3D7_1115800		597203	597204	597703
Pf3D7_11_v3	-	597527	597529	sample1	0.199221917603868	PF3D7_1115800		597203	597204	597703
Pf3D7_11_v3	-	597527	597529	sample1	1.02096468294478	PF3D7_1115800		597203	597204	597703
Pf3D7_11_v3	-	597527	597529	sample1	0.187841214382785	PF3D7_1115800		597203	597204	597703
Pf3D7_11_v3	-	597527	597529	sample1	2.55866478423944	PF3D7_1115800		597203	597204	597703
Pf3D7_11_v3	-	597527	597529	sample1	3.49465316685343	PF3D7_1115800		597203	597204	597703
Pf3D7_11_v3	-	597643	597703	sample1	2.4150058754814	PF3D7_1115800		597203	597204	597703
Pf3D7_11_v3	-	597643	597703	sample1	1.08095808353329	PF3D7_1115800		597203	597204	597703
Pf3D7_11_v3	-	597643	597703	sample1	10.1781029309876	PF3D7_1115800		597203	597204	597703
Pf3D7_11_v3	-	597643	597703	sample1	28.2256253194879	PF3D7_1115800		597203	597204	597703
Pf3D7_11_v3	-	597643	597703	sample1	27.3978483136813	PF3D7_1115800		597203	597204	597703
Pf3D7_11_v3	-	597643	597703	sample1	32.2985767698987	PF3D7_1115800		597203	597204	597703
Pf3D7_11_v3	-	597643	597703	sample1	13.1457210900009	PF3D7_1115800		597203	597204	597703
